David Hykes,https://archive.org/details/DavidHykes,,,
David Lauzon,https://archive.org/details/DavidLauzon,,,
David Lowery,https://archive.org/details/DavidLowery,,,
David McCracken And Friends,https://archive.org/details/DavidMcCrackenAndFriends,,,
David Mead,https://archive.org/details/DavidMead,,,
David Nelson Band,https://archive.org/details/DavidNelsonBand,,,
David Olney,https://archive.org/details/DavidOlney,,,
David Reo Band,https://archive.org/details/DavidReoBand,,,
David Rovics,https://archive.org/details/DavidRovics,,,
David Ryan Harris,https://archive.org/details/DavidRyanHarris,,,
David Thom Band,https://archive.org/details/DavidThomBand,,,
David Ullman,https://archive.org/details/DavidUllman,,,
David Zollo and the Body Electric,https://archive.org/details/DavidZolloandtheBodyElectric,,,
Davis Coen,https://archive.org/details/DavisCoen,,,
Davisson Brothers Band,https://archive.org/details/DavissonBrothersBand,,,
Dawes,https://archive.org/details/Dawes,,,
Dawn Mitschele,https://archive.org/details/DawnMitschele,,,
Dawn Xiana Moon,https://archive.org/details/DawnXianaMoon,,,
Day By the River,https://archive.org/details/DayBytheRiver,,,
Day Old Bread,https://archive.org/details/DayOldBread,,,
Daybreak,https://archive.org/details/Daybreak,,,
DayDrug,https://archive.org/details/DayDrug,,,
de portables,https://archive.org/details/deportables,,,
Dead Ahead,https://archive.org/details/DeadAheadNH,,,
Dead Ahead,https://archive.org/details/DeadAhead,,,
Dead Black Snake,https://archive.org/details/DeadBlackSnakeBand,,,
Dead Cat Bounce,https://archive.org/details/DeadCatBounce,http://musicbrainz.org/artist/88e0d990-6c80-429e-a905-e50edb286713,"Brooklyn, New York, USA",http://www.deadcatbounce.org/
Dead Confederate,https://archive.org/details/DeadConfederate,,"Athens, GA, USA",
Dead Dreams,https://archive.org/details/DeadDreams,,,
Dead End Parking,https://archive.org/details/DeadEndParking,,,
Dead Floyd,https://archive.org/details/DeadFloyd,,,
Dead Guise,https://archive.org/details/DeadGuise,,,
Dead Larry,https://archive.org/details/DeadLarry,,,
Dead Low Tide,https://archive.org/details/DeadLowTide,,,
Dead Mans Clothes,https://archive.org/details/DeadMansClothes,,,
Dead Men's Hollow,https://archive.org/details/DeadMensHollow,,,
Dead On the Tracks,https://archive.org/details/DeadOnTheTracks,,,
Dead Phish Orchestra,https://archive.org/details/DeadPhishOrchestra,,,
Dead Rock West,https://archive.org/details/DeadRockWest,,,
Dead Sessions,https://archive.org/details/DeadSessions,,,
Dead Stick Landing,https://archive.org/details/DeadStickLanding,,,
Dead Winter Carpenters,https://archive.org/details/DeadWinterCarpenters,,"Truckee/Tahoe, CA, USA",http://www.deadwintercarpenters.com
Deadboy and the Elephantmen,https://archive.org/details/DeadboyandtheElephantmen,,,
DeadEye,https://archive.org/details/DeadEye,,,
Deadman Flats,https://archive.org/details/DeadmanFlats,,,
Deadspin,https://archive.org/details/Deadspin,,,
Deadstar Blues,https://archive.org/details/DeadstarBlues,,,
Deadstring Brothers,https://archive.org/details/DeadstringBrothers,,,
Deadweight,https://archive.org/details/Deadweight,,,
Deadwood Revival,https://archive.org/details/DeadwoodRevival,,,
Deaf Scene,https://archive.org/details/DeafScene,,,
Deakin,https://archive.org/details/Deakin,,,
Deano Waco,https://archive.org/details/DeanoWaco,,,
Dear Havanah,https://archive.org/details/DearHavanah,,,
Dear Leader,https://archive.org/details/DearLeader,,,
Death Cab for Cutie,https://archive.org/details/DeathCabforCutie,http://musicbrainz.org/artist/0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,"Bellingham, Washinton, USA",http://www.deathcabforcutie.com
Death Cake,https://archive.org/details/DeathCake,,,
death of me,https://archive.org/details/deathofme,,,
Deb Talan,https://archive.org/details/DebTalan,,,
Debonzo Brothers,https://archive.org/details/DebonzoBrothers,,,
Dedicated Maniacs,https://archive.org/details/DedicatedManiacs,,,
Deep Banana Blackout,https://archive.org/details/DeepBananaBlackout,,,
Deep Blue Sun,https://archive.org/details/DeepBlueSun,,,
Deep Sea Summit,https://archive.org/details/DeepSeaSummit,,,
"Defiance, Ohio",https://archive.org/details/DefianceOhio,,,
Dehlia Low,https://archive.org/details/DehliaLow,,,
Deja,https://archive.org/details/Dejatronic,,,
Deja Fuze,https://archive.org/details/DejaFuze,,,
deke dickerson and the ecco-fonics,https://archive.org/details/dekedickersonandtheecco-fonics,,,
Del Foob,https://archive.org/details/DelFoob,,,
Del Mar,https://archive.org/details/DelMar,,,
Del McCoury Band,https://archive.org/details/DelMcCouryBand,,,
Del Rose,https://archive.org/details/DelRose,,,
Del Vezeau,https://archive.org/details/DelVezeau,,,
Delay,https://archive.org/details/Delay,,,
Delicate Steve,https://archive.org/details/DelicateSteveMusic,,,
Delilah Jones,https://archive.org/details/DelilahJones,,,
Deliverus,https://archive.org/details/Deliverus,,,
Delman Ryder,https://archive.org/details/DelmanRyder,,,
DelRay Blues,https://archive.org/details/DelRayBlues,,,
Delsoniq,https://archive.org/details/Delsoniq,,,
Delta Moon,https://archive.org/details/DeltaMoon,,,
Delta Nove,https://archive.org/details/DeltaNove,,,
Delta Progression,https://archive.org/details/DeltaProgression,,,
DELTAnine,https://archive.org/details/DELTAnine,,,
Demon's Claws,https://archive.org/details/DemonsClaws,,,
Dennis Fallon,https://archive.org/details/DennisFallon,,,
Denver Funk Mob,https://archive.org/details/DenverFunkMob,,,
Depth Quartet,https://archive.org/details/DepthQuartet,,,
Derek Trucks Band,https://archive.org/details/DerekTrucksBand,,,
Derek Webb,https://archive.org/details/DerekWebb,,,
Derek Webb and Sandra McCracken,https://archive.org/details/DerekWebbAndSandraMccracken,,,
Derick Howard,https://archive.org/details/DerickHoward,,,
Desert Rain,https://archive.org/details/DesertRain,,,
Desert Sage,https://archive.org/details/DesertSage,,,
deSoL,https://archive.org/details/deSoL,,,
Desolation Angels,https://archive.org/details/DesolationAngels,,,
Dessa Vibes,https://archive.org/details/DessaVibes,,,
Destructo Bunny,https://archive.org/details/DestructoBunny,http://musicbrainz.org/artist/7d7e77da-6fdc-4c1d-bc38-72fba0753e94,"Ocean Beach, California, USA",http://www.myspace.com/destructobunnymusic
Deuce,https://archive.org/details/deuceiswild,,,
Deucebot,https://archive.org/details/Deucebot,,,
Deutsch-VergnÃ¼gen,https://archive.org/details/Deutsch-Vergngen,,,
Dewback,https://archive.org/details/Dewback,,,
Dewey Paul Band,https://archive.org/details/DeweyPaulBand,,,
Dexter Grove,https://archive.org/details/DexterGrove,,,
Diablo Canyon,https://archive.org/details/DiabloCanyon,,,
Dick Diver,https://archive.org/details/DickDiver,,,
Dick's Garage,https://archive.org/details/DicksGarage,,,
Diesel Dog,https://archive.org/details/DieselDog,,,
Dig the Particulars,https://archive.org/details/DigtheParticulars,,,
Digeometric,https://archive.org/details/Digeometric,N/A,"Chicago, Illinois, USA",http://www.digeometric.com
Digital,https://archive.org/details/DigitalBand,,,
Digital Dharma,https://archive.org/details/DigitalDharma,,,
Digital Frontier,https://archive.org/details/DigitalFrontier,,,
Dimestore Ring,https://archive.org/details/DimestoreRing,,,
Dimetrodon,https://archive.org/details/Dimetrodon,,,
Dimitris Ascent,https://archive.org/details/DimitrisAscent,,,
Dinosaurs,https://archive.org/details/Dinosaurs,,,
Diocious,https://archive.org/details/Diocious,,,
Dirigo,https://archive.org/details/Dirigo,,,
Dirt Road Molly,https://archive.org/details/DirtRoadMolly,,,
Dirtfoot,https://archive.org/details/Dirtfoot,,,
Dirtmusic,https://archive.org/details/Dirtmusic,,,
Dirty Dozen Brass Band,https://archive.org/details/DirtyDozenBrassBand,,,
Dirty Feat,https://archive.org/details/DirtyFeat,,,
Dirty Marmaduke Flute Squad,https://archive.org/details/DirtyMarmadukeFluteSquad,,,
Dirty Paris,https://archive.org/details/DirtyParis,,,
Dirty Sanchez,https://archive.org/details/DirtySanchez,,,
Dirty Superb,https://archive.org/details/DirtySuperb,,,
Dirty Sweet,https://archive.org/details/DirtySweet,,,
Dirty Taffy,https://archive.org/details/DirtyTaffy,,,
Disaster,https://archive.org/details/DisasterBand,,,
Disco Big Rig,https://archive.org/details/DiscoBigRig,,,
Disco Biscuits,https://archive.org/details/DiscoBiscuits,,"Philadelphia, PA",http://discobiscuits.com
Disco Biscuits Side Projects,https://archive.org/details/DiscoBiscuitsSideProjects,,,
Disco Blues Band,https://archive.org/details/DiscoBluesBand,,,
Disco Rockin' Llamas,https://archive.org/details/DiscoRockinLlamas,,,
Discordian Society,https://archive.org/details/DiscordianSociety,,,
Discs of Fury,https://archive.org/details/DiscsOfFury,,,
Disillusion Effect,https://archive.org/details/DisillusionEffect,,,
Dismemberment Plan,https://archive.org/details/DismembermentPlan,,"Washington, D.C., USA",http://dismembermentplan.com/
Dispatch,https://archive.org/details/Dispatch,,,
Disposable Heroes of Hiphoprisy,https://archive.org/details/DisposableHeroesofHiphoprisy,,"Oakland, CA, USA",
Ditch Lillies,https://archive.org/details/DitchLillies,,,
Dive House Union,https://archive.org/details/DiveHouseUnion,,,
Dixie Bee-Liners,https://archive.org/details/DixieBee-liners,,,
DJ Logic,https://archive.org/details/DJLogic,,,
DJ Spooky,https://archive.org/details/DJSpooky,,,
Djehli,https://archive.org/details/Djehli,,,
Djesben,https://archive.org/details/Djesben,,,
DLDown,https://archive.org/details/DLDown,,,
Do Make Say Think,https://archive.org/details/DoMakeSayThink,http://musicbrainz.org/artist/882d41ca-194d-405a-bfc5-b698ccfd77b4,"Toronto, Ontario, Canada",http://www.domakesaythink.com/
doby,https://archive.org/details/DobyMusic,,,
Doc Dailey and Magnolia Devil,https://archive.org/details/DocDaileyAndMagnoliaDevil,,,
Doctor Magnum,https://archive.org/details/DoctorMagnum,,,
Doctor Phil Good,https://archive.org/details/DoctorPhilGood,,,
Dodgy,https://archive.org/details/Dodgy,,,
Dog Gone,https://archive.org/details/DogGone,,,
Dog Star Blue,https://archive.org/details/DogStarBlue,,,
Doja,https://archive.org/details/Doja,,,
Doko Benjo,https://archive.org/details/DokoBenjo,,,
Dolly Varden,https://archive.org/details/DollyVarden,,,
Dom and Kasper,https://archive.org/details/DomandKasper,,,
Domestic Blend,https://archive.org/details/DomesticBlend,,,
Domestic Problems,https://archive.org/details/DomesticProblems,,,
Domino Effect,https://archive.org/details/DominoEffect,,,
Domino Theory,https://archive.org/details/DominoTheory,,,
Don Chambers & GOAT,https://archive.org/details/DonChambersAndGOAT,,"Athens, GA, USA",
Don't Fear The Satellites,https://archive.org/details/DontFearTheSatellites,,,
Don't Let Go,https://archive.org/details/DontLetGo,,,
Donavon Frankenreiter Band,https://archive.org/details/DonavonFrankenreiterBand,,,
Donna Hopkins Band,https://archive.org/details/DonnaHopkinsBand,,,
Donna Jean and the Tricksters,https://archive.org/details/DonnaJeanandtheTricksters,,,
Donna Jean Godchaux Band,https://archive.org/details/DonnaJeanGodchauxBand,,,
Donna the Buffalo,https://archive.org/details/DonnatheBuffalo,,,
dood,https://archive.org/details/doodband,,,
Doodis,https://archive.org/details/Doodis,,,
Doom Trio,https://archive.org/details/DoomTrio,,,
Dopapod,https://archive.org/details/Dopapod,,,
Dorian Vibe,https://archive.org/details/DorianVibe,,,
Doris,https://archive.org/details/DorisBand,,,
Dorothy's Magic Bag,https://archive.org/details/DorothysMagicBag,,,
dos,https://archive.org/details/dos,,,
Dose Hermanos,https://archive.org/details/DoseHermanos,,,
Double Dagger,https://archive.org/details/DoubleDagger,,,
Double Dose,https://archive.org/details/DoubleDose,,,
Doug Nodine and Dave DeSantis,https://archive.org/details/DougNodineAndDaveDesantis,,,
Dova Grove,https://archive.org/details/DovaGrove,,,
Dowdy Smack,https://archive.org/details/DowdySmack,,,
Down Easy,https://archive.org/details/DownEasy,,,
Down Lo,https://archive.org/details/DownLo,,,
Down Low Connection,https://archive.org/details/DownLowConnection,,,
Down North,https://archive.org/details/DownNorth,,,
Down The Line,https://archive.org/details/DownTheLine,,,
Downbeat Switch,https://archive.org/details/DownbeatSwitch,,,
Downhome Groove,https://archive.org/details/DownhomeGroove,,,
Downtown Conspiracy,https://archive.org/details/DowntownConspiracy,,,
DPR,https://archive.org/details/DPRegulators,,,
Dr E.F. and the Rudimentary of Sound,https://archive.org/details/DrEFAndTheRudimentaryOfSound,,,
Dr Ketchup,https://archive.org/details/DrKetchup,,,
Dr. Didg,https://archive.org/details/Dr.Didg,,,
Dr. Don and the Boogie Monsters,https://archive.org/details/DrDonandtheBoogieMonsters,,,
Dr. Jah and the Love Prophets,https://archive.org/details/Dr.JahandtheLoveProphets,,,
Dr. Juice,https://archive.org/details/Dr._Juice,,,
Dr. Zs Experiment,https://archive.org/details/Dr.ZsExperiment,,,
Draco and the Malfoys,https://archive.org/details/DracoandtheMalfoys,http://musicbrainz.org/artist/8e4028a0-af15-41da-b119-883708ca15a7,"Woonsocket, Rhode Island, USA",http://www.myspace.com/dracoandthemalfoysusa
Dragon Ass,https://archive.org/details/DragonAss,,,
dragons power up,https://archive.org/details/dragonspowerup,,,
Dragons With Matches,https://archive.org/details/DragonsWithMatches,,,
Draught,https://archive.org/details/Draught,,,
Dread Clampitt,https://archive.org/details/DreadClampitt,,,
Dream Syndicate,https://archive.org/details/DreamSyndicate,,,
dreamspeak,https://archive.org/details/dreamspeak,,,
Dred I Dread,https://archive.org/details/DredIDread,,,
Dred Scott,https://archive.org/details/DredScott,,,
Dred Scott Trio,https://archive.org/details/DredScottTrio,,,
dredg,https://archive.org/details/dredg,,"Los Gatos, CA, USA",http://www.dredg.com/
Dredgetown,https://archive.org/details/Dredgetown,,,
Drew Emmitt Band,https://archive.org/details/DrewEmmittBand,,,
Drew Laird,https://archive.org/details/DrewLaird,,,
Drift Spaceman,https://archive.org/details/DriftSpaceman,,,
driftwood,https://archive.org/details/driftwood,,,
Driftwood Express,https://archive.org/details/DriftwoodExpress,,,
Driftwood Grinners,https://archive.org/details/DriftwoodGrinners,,,
drive by shooting,https://archive.org/details/drivebyshooting,,,
Drive-By Truckers,https://archive.org/details/Drive-ByTruckers,,"Athens, GA USA",http://www.drivebytruckers.com/
Driver,https://archive.org/details/Driver,,,
Drivers to Warsaw,https://archive.org/details/DriverstoWarsaw,,,
Drivin n Cryin,https://archive.org/details/DrivinNCryin,,"Atlanta, GA, USA",http://www.drivinncryin.com/
Driving Wheel,https://archive.org/details/DrivingWheel,,,
Drop,https://archive.org/details/DropAtlanta,,,
Drop Trio,https://archive.org/details/DropTrio,,,
Dropping Sully,https://archive.org/details/DroppingSully,,,
Drunk Stuntmen,https://archive.org/details/DrunkStuntmen,,,
Drymill Road,https://archive.org/details/DrymillRoad,,,
DU UY Quintet,https://archive.org/details/DuUyQuintet,,,
Dub Apocalypse,https://archive.org/details/DubApocalypse,,,
Dub is a Weapon,https://archive.org/details/DubisaWeapon,,,
Dub Proof,https://archive.org/details/DubProof,,,
Dub Trio,https://archive.org/details/DubTrio,,,
DUBBEST,https://archive.org/details/DUBBEST,,,
Dubconscious,https://archive.org/details/Dubconscious,,,
Ducky Burl Kramer,https://archive.org/details/DuckyBurlKramer,,,
Duende Mountain Duo,https://archive.org/details/DuendeMountainDuo,,,
Dufus,https://archive.org/details/Dufus,,,
Duke Junior and The Smokey Boots,https://archive.org/details/DukeJuniorAndTheSmokeyBootsBand,,,
Dumpstaphunk,https://archive.org/details/Dumpstaphunk,http://musicbrainz.org/artist/94e96fde-f3be-45f1-9c0e-9368c14af6e0,"New Orleans, Louisiana, USA",http://www.dumpstaphunk.com
Durians,https://archive.org/details/Durians,,,
Dust Stompers,https://archive.org/details/DustStompers,,,
Dust the Kim Off the Trey,https://archive.org/details/DusttheKimOfftheTrey,,,
Dustin Burley,https://archive.org/details/DustinBurley,,,
Dustin Shey,https://archive.org/details/DustinShey,,,
Dustin Thomas,https://archive.org/details/DustinThomas,,,
Dusty Bradshaw,https://archive.org/details/DustyBradshaw,,,
Dusty Miller,https://archive.org/details/DustyMiller,,,
Dusty Rhodes,https://archive.org/details/DustyRhodes,,,
Dylan Bredeau,https://archive.org/details/DylanBredeau,,,
Dylan Night Band,https://archive.org/details/DylanNightBand,,,
Dylan66,https://archive.org/details/Dylan66,,,
Dynamic Stew,https://archive.org/details/DynamicStew,,,
Dyrty Byrds,https://archive.org/details/DyrtyByrds,,,
Eamon McGrath,https://archive.org/details/EamonMcGrath,http://musicbrainz.org/artist/12cffd7a-674f-40f9-acb9-133a471d950a,"Edmonton, Alberta or Toronto, Ontario, Canada",http://eamonmcgrath.ca
Earlimart,https://archive.org/details/Earlimart,http://musicbrainz.org/artist/9ef1d76d-5f1d-4398-b4ed-05afb3172f26,"Los Angeles, California, USA",http://earlimartmusic.com
Early Day Miners,https://archive.org/details/EarlyDayMiners,http://musicbrainz.org/artist/23442e8a-d8f8-4349-9555-6afabb6dffce,"Bloomington, Indiana, USA",http://www.myspace.com/earlydayminersband
EarPhunk,https://archive.org/details/EarPhunk,N/A,"Crescent City, California, USA",http://earphunk.com
Earth Bombs Mars,https://archive.org/details/EarthBombsMars,N/A,"Tampa Bay, Florida, USA",http://www.earthbombsmars.com
Earth Jam,https://archive.org/details/EarthJam,N/A,(requested more info on FB),https://www.facebook.com/pages/Earth-Jam/137661502940109
Earthtone,https://archive.org/details/Earthtone,http://musicbrainz.org/artist/eb4d35d2-d0f9-4b4a-a503-3da3b3b938bf,"Austin TX, Philadelphia PA, Annapolis MD, Baltimore MD, USA",http://www.earthtoneband.com
East Coast Dave,https://archive.org/details/EastCoastDave,N/A,Bellingham WA,http://shepherdboyrecords.com/artists/east-coast-dave
East Coast Dave and the Midwest Swingers,https://archive.org/details/EastCoastDaveAndTheMidwestSwingers,,,
East Coast Dirt,https://archive.org/details/EastCoastDirt,N/A,"Asheville, NC, USA",www.eastcoastdirt.net
East Coast Float,https://archive.org/details/EastCoastFloat,N/A,"Columbus, Ohio - on fb: https://www.facebook.com/pages/East-Coast-Float/164768403567540",http://www.eastcoastfloat.com
Easy Corner,https://archive.org/details/EasyCorner,N/A,"Philadelphia, PA - on fb: https://www.facebook.com/easycorner",http://www.easycorner.net
Easy On The Mayo,https://archive.org/details/EasyOnTheMayo,N/A,N/A,N/A
Easy Riders,https://archive.org/details/EasyRiders,http://musicbrainz.org/release-group/9b820320-1b5d-3750-9059-9402e2bff142,Israel - on fb https://www.facebook.com/EasyRidersMusic,https://www.facebook.com/HommegaOfficial
Easy Trucking Company,https://archive.org/details/EasyTruckingCompany,N/A,N/A,N/A
EatUrAura,https://archive.org/details/EatUrAura,N/A,N/A,N/A
EBE,https://archive.org/details/EBEband,http://musicbrainz.org/artist/18cdafeb-a986-4ac5-8638-7dfb7fb22067,USA,http://www.myspace.com/ebeaudio
Ebeneezer,https://archive.org/details/Ebeneezer,N/A,"Boulder, Colorado, USA - on fb: https://www.facebook.com/pages/Ebeneezer/17733137755",http://www.ebeneezerband.com
Echos of Infiniti,https://archive.org/details/EchosOfInfiniti,N/A,"Olympia, WA",http://www.myspace.com/echosofinfiniti
Eckobase,https://archive.org/details/Eckobase,N/A,"Fayetteville, AR (appears so, via facebook)",https://www.facebook.com/eckobase
Eclectic,https://archive.org/details/Eclectic,N/A,,
ECQ,https://archive.org/details/ECQ_music,N/A,,
Ed Van Wicklen,https://archive.org/details/EdVanWicklen,N/A,,
Ed Volker,https://archive.org/details/EdVolker,http://musicbrainz.org/artist/f0a864b3-baf3-4ee3-badf-d487f16b1dea,"New Orleans, Louisiana, USA",http://www.theradiators.org
Eddie From Ohio,https://archive.org/details/EddieFromOhio,,,
edie brickell and new bohemians,https://archive.org/details/EdieBrickellandNewBohemians,,,
Edie Brickell and New Bohemians [aliases and sideprojects],https://archive.org/details/EdieBrickellandNewBohemiansaliasesandsideprojects,,,
Efren,https://archive.org/details/Efren,,,
Egypt,https://archive.org/details/EgyptMusic,,,
Eilen Jewell,https://archive.org/details/EilenJewell,,,
Ekoostik Hookah,https://archive.org/details/EkoostikHookah,,Colombus Ohio Midwest Area ,http://www.ekoostik.com
Ektoise,https://archive.org/details/Ektoise,,,
El Dub,https://archive.org/details/ElDub,,,
El Groundscoro,https://archive.org/details/ElGroundscoro,,,
Elana James,https://archive.org/details/ElanaJames,,,
Eld,https://archive.org/details/EldBand,,,
electrelane,https://archive.org/details/electrelane,,,
Electric Avenue,https://archive.org/details/ElectricAvenue,,,
Electric Codpiece,https://archive.org/details/ElectricCodpiece,,,
Electric Magi,https://archive.org/details/ElectricMagi,,,
Electric Sideshow,https://archive.org/details/ElectricSideshow,,,
Electric Soul Pandemic,https://archive.org/details/ElectricSoulPandemic,,,
Electric Soul Parade,https://archive.org/details/ElectricSoulParade,,,
Electric Spy,https://archive.org/details/ElectricSpy,,,
Electric Yellow,https://archive.org/details/ElectricYellow,,,
Elemental Groove Theory,https://archive.org/details/ElementalGrooveTheory,,,
Elemental Harmonics,https://archive.org/details/ElementalHarmonics,,,
Elemental Shakedown,https://archive.org/details/ElementalShakedown,,,
Elephant Revival,https://archive.org/details/ElephantRevival,,,
Elephant Wrecking Ball,https://archive.org/details/ElephantWreckingBall,,,
Elephino,https://archive.org/details/Elephino,,,
Eli Jones,https://archive.org/details/EliJones,,,
Eli Porter,https://archive.org/details/EliPorter,,,
Eliot Lipp,https://archive.org/details/EliotLipp,,,
Elizabeth Anka Vajagic,https://archive.org/details/ElizabethAnkaVajagic,http://musicbrainz.org/artist/4e087e70-5c36-43e5-a5c8-a0cda255a3dd,"Montreal, Quebec, Canada",http://www.myspace.com/elizabethankavajagic
Elliott Cohns Cosmic Sweat Society,https://archive.org/details/ElliottCohnsCosmicSweatSociety,,,
Elliott Smith,https://archive.org/details/ElliottSmith,,,
Ellipsis,https://archive.org/details/Ellipsis_band,,,
Ellis Ashbrook,https://archive.org/details/EllisAshbrook,,,
Ellison-Bier Band,https://archive.org/details/Ellison-BierBand,,,
Elmwood Band,https://archive.org/details/ElmwoodBand,,,
Eluvium,https://archive.org/details/Eluvium,http://musicbrainz.org/artist/86139012-695b-42f4-98f1-1f353f7230b4,"Portland, Oregon, USA",http://eluvium.net/
Emergence,https://archive.org/details/Emergence,,,
Emily Barker,https://archive.org/details/EmilyBarker,,,
Emily Dix Thomas,https://archive.org/details/EmilyDixThomas,,,
Emma Gibbs Band,https://archive.org/details/EmmaGibbsBand,,,
Emma Weiss,https://archive.org/details/EmmaWeiss,,,
Emmanuel Selassie,https://archive.org/details/EmmanuelSelassie,,,
emmet swimming,https://archive.org/details/emmetswimming,,,
Emmitt Nershi Band,https://archive.org/details/EmmittNershiBand,,,
EN2,https://archive.org/details/EN2,,,
Enamor,https://archive.org/details/Enamor,,,
Enchanted Ape,https://archive.org/details/EnchantedApe,,,
Endoplasmic,https://archive.org/details/Endoplasmic,,,
Engine,https://archive.org/details/EngineBand,,,
Ensphere,https://archive.org/details/Ensphere,,,
Entrain,https://archive.org/details/Entrain,,,
Envelope 3,https://archive.org/details/Envelope3,,,
Eon Blu,https://archive.org/details/EonBlu,,,
EOTO,https://archive.org/details/EOTOband,http://musicbrainz.org/artist/21873b14-0212-4ac5-abc2-883f37298805,"Boulder, Colorado, USA",http://eotomusic.com
EP3,https://archive.org/details/EP3,,,
Epic,https://archive.org/details/EpicBand,,,
Epic Snake,https://archive.org/details/EpicSnake,,,
Equaleyes,https://archive.org/details/Equaleyes,,,
Erez Perelman,https://archive.org/details/ErezPerelman,,,
"Eric ""Doc"" Holliday",https://archive.org/details/EricDocHolliday,,,
Eric Escoffery Band,https://archive.org/details/EricEscofferyBand,,,
Eric Hughes,https://archive.org/details/EricHughes,,,
Eric Hutchinson,https://archive.org/details/EricHutchinson,,,
Eric Lambert and Friends,https://archive.org/details/EricLambertAndFriends,,,
Eric Martinez,https://archive.org/details/EricMartinez,,,
Eric McFadden,https://archive.org/details/EricMcFadden,,,
Eric Pancer,https://archive.org/details/EricPancer,,,
Eric Person and Meta-Four,https://archive.org/details/EricPersonandMeta-Four,,,
Eric Peters,https://archive.org/details/EricPeters,,,
Eric WaldMan,https://archive.org/details/EricWaldMan,,,
"Eric, Bernie and Charlie",https://archive.org/details/EricBernieAndCharlie,,,
Erik Nelson,https://archive.org/details/ErikNelson,,,
Erik White,https://archive.org/details/ErikWhite,,,
Erik Yates,https://archive.org/details/ErikYates,,,
Erika Hughes and The Well Mannered,https://archive.org/details/ErikaHughesAndTheWellMannered,,,
Erin McDermott and the Dixie Red Delights,https://archive.org/details/ErinMcDermottandtheDixieRedDelights,,,
Erin McKeown,https://archive.org/details/ErinMcKeown,,,
Erin Tobey,https://archive.org/details/ErinTobey,,,
Ernie Halter,https://archive.org/details/ErnieHalter,,,
Ernie Hendrickson,https://archive.org/details/ErnieHendrickson,,,
Errand Boy,https://archive.org/details/ErrandBoy,,,
Erriot Ripp,https://archive.org/details/ErriotRipp,,,
Erthan,https://archive.org/details/Erthan,,,
Escape Goat,https://archive.org/details/EscapeGoat,N/A,"Ohio, USA",http://web.archive.org/web/20070917195249/http://www.escape-goat.net/
Escape Vehicle,https://archive.org/details/EscapeVehicle,,,
Espanola,https://archive.org/details/Espanola,,,
Essie The Blues Lady,https://archive.org/details/EssieTheBluesLady,,,
Ethan Miller,https://archive.org/details/EthanMiller,,,
Ethan Miller and Kate Boverman,https://archive.org/details/EthanMillerandKateBoverman,,,
Ethereal Feedback,https://archive.org/details/EtherealFeedback,,,
Ethyl Meatplow,https://archive.org/details/EthylMeatplow,,,
Euforquestra,https://archive.org/details/Euforquestra,,,
Eumatik,https://archive.org/details/Eumatik,,,
Euphonic Brew,https://archive.org/details/EuphonicBrew,,,
Evan Altshuler,https://archive.org/details/EvanAltshuler,,,
Evan Barber and the Dead Gamblers,https://archive.org/details/EvanBarberAndTheDeadGamblers,,,
Evan Dice,https://archive.org/details/EvanDice,,,
Evan Kremin,https://archive.org/details/EvanKremin,,,
Evan Lane,https://archive.org/details/EvanLane,,,
Evan's Groove,https://archive.org/details/EvansGroove,,,
Even All Out,https://archive.org/details/EvenAllOut,,,
Events Are Objects,https://archive.org/details/EventsAreObjects,,,
Evergreen,https://archive.org/details/EvergreenBand,,,
EverGreen Grass Band,https://archive.org/details/EverGreenGrassBand,,,
Everyday Jones,https://archive.org/details/EverydayJones,,,
Everyone Orchestra,https://archive.org/details/EveryoneOrchestra,,,
Evil Farmer,https://archive.org/details/EvilFarmer,,,
Exit Anywhere,https://archive.org/details/ExitAnywhere,,,
Explosions in the Sky,https://archive.org/details/ExplosionsintheSky,http://musicbrainz.org/artist/4236acde-2ce2-441c-a3d4-38d55f1b5474,"Austin, Texas, USA",http://www.explosionsinthesky.com/
Extremities,https://archive.org/details/Extremities,,,
Eymarel,https://archive.org/details/EymarelBand,,,
Ezekiel Ox,https://archive.org/details/EzekielOx,,,
Fabulous CJB,https://archive.org/details/FabulousCjb,,,
FACED,https://archive.org/details/FACED,,,
Faedrus,https://archive.org/details/Faedrus,,,
Fairbanks 142,https://archive.org/details/Fairbanks142,,,
"Fairfax, AK",https://archive.org/details/FairfaxAK,,,
Fall City,https://archive.org/details/FallCity,,,
Falling Water,https://archive.org/details/FallingWater,,,
False Pterodactyl,https://archive.org/details/FalsePterodactyl,,,
Falu.Phalu,https://archive.org/details/Falu.Phalu,,,
Familia Rustika,https://archive.org/details/FamiliaRustika,,,
Family Funktion and The Sitar Jams,https://archive.org/details/FamilyFunktionAndTheSitarJams,,,
Family Groove Company,https://archive.org/details/FamilyGrooveCompany,http://musicbrainz.org/artist/c0e521ac-27d8-44d8-91ed-8f99ecc69d90,"Chicago, Illinois, USA",http://www.familygrooveco.com
Family Junction,https://archive.org/details/FamilyJunction,,,
Famous Last Words,https://archive.org/details/FamousLastWords,,,
Fancy Bastard,https://archive.org/details/FancyBastard,,,
Fancy Trash,https://archive.org/details/FancyTrash,,,
